station_ID,timestamp,ped_ID,speed,signal_state,phase,direction,crosswalk_zone
1,1633705349,351801,1.828210511,DONT_WALK,2,West,east_crosswalk
1,1633705349,351801,1.828196151,DONT_WALK,2,West,east_crosswalk
1,1633705349,351801,1.790806617,DONT_WALK,2,West,east_crosswalk
1,1633705349,351801,1.807050406,DONT_WALK,2,West,east_crosswalk
1,1633705349,351801,1.733027185,DONT_WALK,2,West,east_crosswalk
1,1633705349,351801,1.75029032,DONT_WALK,2,West,east_crosswalk
1,1633705349,351801,1.762120256,DONT_WALK,2,West,east_crosswalk
1,1633705350,351801,1.687294719,DONT_WALK,2,West,east_crosswalk
1,1633705350,351801,1.675437903,DONT_WALK,2,West,east_crosswalk
1,1633705350,351801,1.6923469,DONT_WALK,2,West,east_crosswalk
1,1633705350,351801,1.678081061,DONT_WALK,2,West,east_crosswalk
1,1633705350,351801,1.686739032,DONT_WALK,2,West,east_crosswalk
1,1633705350,351801,1.686739032,DONT_WALK,2,West,east_crosswalk
1,1633705351,351801,1.678629653,DONT_WALK,2,West,east_crosswalk
1,1633705351,351801,1.694726772,DONT_WALK,2,West,east_crosswalk
1,1633705351,351801,1.691446726,DONT_WALK,2,West,east_crosswalk
1,1633705351,351801,1.679563615,DONT_WALK,2,West,east_crosswalk
1,1633705351,351801,1.636764098,DONT_WALK,2,West,east_crosswalk
1,1633705351,351801,1.624276137,DONT_WALK,2,West,east_crosswalk
1,1633705351,351801,1.604940939,DONT_WALK,2,West,east_crosswalk
1,1633705351,351801,1.601492058,DONT_WALK,2,West,east_crosswalk
1,1633705352,351801,1.627613499,DONT_WALK,2,West,east_crosswalk
1,1633705352,351801,1.629391684,DONT_WALK,2,West,east_crosswalk
1,1633705352,351801,1.639540602,DONT_WALK,2,West,east_crosswalk
1,1633705352,351801,1.588329071,DONT_WALK,2,West,east_crosswalk
1,1633705352,351801,1.567397314,DONT_WALK,2,West,east_crosswalk
1,1633705352,351801,1.547593527,DONT_WALK,2,West,east_crosswalk
1,1633705352,351801,1.53646511,DONT_WALK,2,West,east_crosswalk
1,1633705352,351801,1.55082394,DONT_WALK,2,West,east_crosswalk
1,1633705352,351801,1.578209061,DONT_WALK,2,West,east_crosswalk
1,1633705353,351801,1.558858725,DONT_WALK,2,West,east_crosswalk
1,1633705353,351801,1.522462252,DONT_WALK,2,West,east_crosswalk
1,1633705353,351801,1.539865334,DONT_WALK,2,West,east_crosswalk
1,1633705353,351801,1.50045472,DONT_WALK,2,West,east_crosswalk
1,1633705353,351801,1.524499126,DONT_WALK,2,West,east_crosswalk
1,1633705353,351801,1.497980423,DONT_WALK,2,West,east_crosswalk
1,1633705353,351801,1.467427509,DONT_WALK,2,West,east_crosswalk
1,1633705353,351801,1.437285551,DONT_WALK,2,West,east_crosswalk
1,1633705354,351801,1.433543228,DONT_WALK,2,West,east_crosswalk
1,1633705354,351801,1.419486849,DONT_WALK,2,West,east_crosswalk
1,1633705354,351801,1.428895921,DONT_WALK,2,West,east_crosswalk
1,1633705354,351801,1.422534956,DONT_WALK,2,West,east_crosswalk
1,1633705354,351801,1.431596154,DONT_WALK,2,West,east_crosswalk
1,1633705354,351801,1.408515544,DONT_WALK,2,West,east_crosswalk
1,1633705354,351801,1.388033933,DONT_WALK,2,West,east_crosswalk
1,1633705354,351801,1.39784989,DONT_WALK,2,West,east_crosswalk
1,1633705354,351801,1.387390022,DONT_WALK,2,West,east_crosswalk
1,1633705355,351801,1.412649452,DONT_WALK,2,West,east_crosswalk
1,1633705355,351801,1.406551686,DONT_WALK,2,West,east_crosswalk
1,1633705355,351801,1.395658524,DONT_WALK,2,West,east_crosswalk
1,1633705355,351801,1.377415215,DONT_WALK,2,West,east_crosswalk
1,1633705355,351801,1.318324734,DONT_WALK,2,West,east_crosswalk
1,1633705355,351801,1.314787666,DONT_WALK,2,West,east_crosswalk
1,1633705355,351801,1.308813256,DONT_WALK,2,West,east_crosswalk
1,1633705355,351801,1.269155206,DONT_WALK,2,West,east_crosswalk
1,1633705356,351801,1.256608938,DONT_WALK,2,South,east_crosswalk
1,1633705356,351801,1.230779539,DONT_WALK,2,South,east_crosswalk
1,1633705356,351801,1.161693856,DONT_WALK,2,South,east_crosswalk
1,1633705356,351801,1.161693856,DONT_WALK,2,South,east_crosswalk
1,1633705356,351801,1.044145794,DONT_WALK,2,South,east_crosswalk
1,1633705356,351801,1.012254092,DONT_WALK,2,South,east_crosswalk
1,1633705356,351801,0.970690464,DONT_WALK,2,South,east_crosswalk
1,1633705356,351801,0.946727917,DONT_WALK,2,South,east_crosswalk
1,1633705356,351801,0.883919864,DONT_WALK,2,South,east_crosswalk
1,1633705357,351801,0.804571058,DONT_WALK,2,West,east_crosswalk
1,1633705357,351801,0.738302224,DONT_WALK,2,West,east_crosswalk
1,1633705357,351801,0.715232652,DONT_WALK,2,West,east_crosswalk
1,1633705357,351801,0.630000539,DONT_WALK,2,West,east_crosswalk
1,1633705357,351801,0.59467669,DONT_WALK,2,West,east_crosswalk
1,1633705357,351801,0.548634534,DONT_WALK,2,West,east_crosswalk
1,1633705357,351801,0.477167121,DONT_WALK,2,West,east_crosswalk
1,1633705357,351801,0.416945851,DONT_WALK,2,West,east_crosswalk
1,1633705357,351801,0.36944035,DONT_WALK,2,West,east_crosswalk
1,1633705358,351801,0.319228863,DONT_WALK,2,West,east_crosswalk
1,1633705358,351801,0.302148969,DONT_WALK,2,West,east_crosswalk
1,1633705358,351801,0.284659008,DONT_WALK,2,West,east_crosswalk
1,1633705358,351801,0.247709159,DONT_WALK,2,West,east_crosswalk
1,1633705358,351801,0.240276365,DONT_WALK,2,West,east_crosswalk
1,1633705358,351801,0.274957758,DONT_WALK,2,West,east_crosswalk
1,1633705358,351801,0.302149241,DONT_WALK,2,West,east_crosswalk
1,1633705358,351801,0.301184635,DONT_WALK,2,West,east_crosswalk
1,1633705358,351801,0.320150626,DONT_WALK,2,West,east_crosswalk
1,1633705359,351801,0.317008186,DONT_WALK,2,West,outside
